Rainfall,WindSpeed9am,Humidity9am,Pressure9am,Temp9am,rain_today_b,rain_tomorrow_b
4.8,22,90,1022.9,12.9,TRUE,FALSE
0.2,15,86,1023.7,11.2,FALSE,FALSE
0.6,19,82,1013.7,8.8,FALSE,FALSE
0,7,73,1025.7,6.5,FALSE,FALSE
0,24,72,1029,9,FALSE,FALSE
0,17,78,1027.8,9.5,FALSE,FALSE
0,7,80,1028.6,9.4,FALSE,FALSE
0,6,97,1026.7,4,FALSE,FALSE
0,6,95,1022.5,8.4,FALSE,TRUE
4.8,6,91,1021.2,9.7,TRUE,FALSE
0.6,6,99,1023,4.2,FALSE,FALSE
0,9,74,1026.4,8.8,FALSE,FALSE
0,7,92,1025.1,5.5,FALSE,FALSE
0,2,95,1028.2,4.3,FALSE,FALSE
0,20,81,1018.7,7,FALSE,FALSE
0,7,71,1027.8,6.7,FALSE,FALSE
0,6,90,1029.1,2.1,FALSE,FALSE
0,6,84,1024.6,6.5,FALSE,FALSE
0,22,53,1017.2,9.7,FALSE,TRUE
2,33,73,1012.1,6.9,TRUE,FALSE
0.2,31,62,1013.5,10.6,FALSE,FALSE
0,7,82,1024.3,3,FALSE,FALSE
0,4,80,1030.5,5.9,FALSE,FALSE
0,2,86,1030,3.7,FALSE,FALSE
0,9,95,1020,1.8,FALSE,FALSE
0,31,83,1014.6,6,FALSE,TRUE
1.6,20,76,1016.7,5.5,TRUE,FALSE
0.2,2,87,1027.1,0.8,FALSE,FALSE
0,7,93,1021.8,6.7,FALSE,FALSE
0.2,6,99,1024.1,2.7,FALSE,FALSE
0,24,75,1010.8,7.7,FALSE,TRUE
1.2,15,71,1016.7,6,TRUE,FALSE
19.2,26,78,1006.9,7.6,TRUE,FALSE
0,2,68,1025.7,3.4,FALSE,FALSE
0,6,76,1033.5,3.6,FALSE,FALSE
0,7,82,1032.2,3.7,FALSE,FALSE
0,7,92,1025.7,1.4,FALSE,FALSE
0.2,2,88,1020,1.2,FALSE,FALSE
0,6,92,1013.8,1,FALSE,TRUE
1.4,28,74,1014.1,5.6,TRUE,FALSE
1,19,64,1005.1,9.6,FALSE,TRUE
6.6,28,67,1013.9,6.9,TRUE,FALSE
0,4,70,1021.2,7.8,FALSE,FALSE
0,4,81,1020.9,2.6,FALSE,FALSE
4,30,67,1018.2,8.9,TRUE,FALSE
0,7,89,1018.4,3.8,FALSE,TRUE
1.2,6,69,1019.8,7.6,TRUE,FALSE
0,6,76,1022.4,5.6,FALSE,FALSE
0.4,30,92,1014.8,3.3,FALSE,FALSE
0.4,9,72,1017.4,4.7,FALSE,FALSE
0,22,69,1021.3,7,FALSE,FALSE
0,20,58,1024.2,6.5,FALSE,FALSE
0,28,59,1022.2,6.2,FALSE,FALSE
0,28,54,1014.7,9.2,FALSE,FALSE
0,24,52,1012.7,8.7,FALSE,FALSE
0,9,59,1023.3,4.5,FALSE,FALSE
0,7,89,1025.2,1.4,FALSE,FALSE
0,4,94,1029.6,0.1,FALSE,FALSE
0,13,60,1027.3,7.9,FALSE,FALSE
0,15,50,1021.4,8.6,FALSE,FALSE
0,15,66,1018.5,6.9,FALSE,FALSE
0,30,49,1025.9,6.7,FALSE,FALSE
0,2,64,1031,5.2,FALSE,FALSE
0,7,82,1030.2,5.3,FALSE,FALSE
0,6,60,1029.9,7.2,FALSE,FALSE
0,4,81,1023.7,6.2,FALSE,TRUE
4,24,89,1011.2,13.5,TRUE,TRUE
7.4,20,60,1023.2,8.8,TRUE,FALSE
0,2,69,1027,9,FALSE,FALSE
0,17,69,1033.6,9.3,FALSE,FALSE
0.2,11,65,1035.7,8.3,FALSE,FALSE
0,13,79,1027.3,8.7,FALSE,FALSE
0,19,63,1019.7,10,FALSE,FALSE
0,7,84,1018.1,6.4,FALSE,FALSE
0,9,53,1025.8,5.5,FALSE,FALSE
0,6,62,1022.8,6.3,FALSE,FALSE
0,4,68,1018.8,6,FALSE,FALSE
0,9,44,1014.6,11.9,FALSE,FALSE
0,20,47,1015.3,17.5,FALSE,TRUE
9.8,39,71,1007.3,16.7,TRUE,TRUE
1.6,31,63,1009.1,15.6,TRUE,TRUE
3.4,26,53,1017,7.1,TRUE,FALSE
0,6,69,1026.7,7.4,FALSE,FALSE
0,2,82,1021,7,FALSE,FALSE
0,9,54,1016.4,16.4,FALSE,FALSE
0,15,46,1012.5,18.3,FALSE,FALSE
0,13,42,1018.7,14.5,FALSE,FALSE
0,2,51,1012.1,15.9,FALSE,TRUE
17.4,15,73,1016.7,8,TRUE,FALSE
0,4,67,1030.5,10.7,FALSE,FALSE
0,4,70,1032.2,11,FALSE,FALSE
0,20,48,1025.4,15.4,FALSE,FALSE
0,2,62,1022.8,15.9,FALSE,FALSE
0,31,36,1010.5,20.4,FALSE,FALSE
0,6,41,1015.2,14.9,FALSE,FALSE
0,6,52,1019.8,9.8,FALSE,FALSE
0,6,56,1020.8,11.3,FALSE,FALSE
0,15,44,1017.7,19,FALSE,FALSE
0,31,44,1016.3,22.5,FALSE,TRUE
7.6,20,94,1015.5,14.5,TRUE,TRUE
3,7,79,1018.1,11.7,TRUE,FALSE
0,24,65,1009.5,12.8,FALSE,TRUE
8.2,11,68,1016.8,6.9,TRUE,FALSE
0,2,72,1019.1,7.2,FALSE,FALSE
0,2,69,1026.2,8.1,FALSE,FALSE
0,6,82,1028.8,10,FALSE,FALSE
0,2,70,1027.8,13.6,FALSE,FALSE
0,4,67,1025.8,12.6,FALSE,FALSE
0,6,56,1020.9,16.3,FALSE,TRUE
0.6,4,71,1022.3,11.6,FALSE,FALSE
0,2,73,1025.7,9.6,FALSE,FALSE
0,4,80,1025.7,12.7,FALSE,FALSE
0,2,66,1024.1,16.8,FALSE,FALSE
0.2,6,60,1021.4,16.4,FALSE,FALSE
0,11,54,1022.3,11.4,FALSE,FALSE
0.8,35,43,1023.4,8.3,FALSE,FALSE
0,26,47,1026.6,9.1,FALSE,FALSE
0,2,71,1023.2,9.4,FALSE,FALSE
0,4,57,1018.8,12,FALSE,FALSE
0,7,38,1016.1,20.4,FALSE,FALSE
0,2,45,1020,17.2,FALSE,FALSE
0,11,63,1024,14.5,FALSE,FALSE
0,6,69,1021,15.8,FALSE,FALSE
0,31,43,1009.6,23.8,FALSE,FALSE
0,4,69,1021.2,16.3,FALSE,FALSE
0,7,71,1023.8,13.4,FALSE,TRUE
16,15,68,1010.4,18.3,TRUE,FALSE
0,28,45,1016.2,11.9,FALSE,FALSE
0,6,64,1013.5,12.3,FALSE,FALSE
0,2,52,1010.1,15.1,FALSE,FALSE
0,6,72,1014,12.6,FALSE,TRUE
8.4,28,70,1003.1,15.1,TRUE,FALSE
0,4,67,1017.5,13.6,FALSE,FALSE
0,4,67,1024.1,15.8,FALSE,FALSE
0,11,64,1023.3,16.3,FALSE,FALSE
0,2,59,1019.2,18.4,FALSE,FALSE
0,7,65,1018.6,18.8,FALSE,FALSE
0,13,35,1013.9,23.8,FALSE,TRUE
3.2,15,47,1012.7,20.1,TRUE,FALSE
0,6,53,1015.8,15.9,FALSE,FALSE
0,7,54,1019.1,13.4,FALSE,FALSE
0,4,57,1015.5,17.3,FALSE,FALSE
0,13,67,1010.4,18,FALSE,TRUE
11.6,30,75,1000.4,16.9,TRUE,FALSE
0.4,20,49,1000.8,15.9,FALSE,TRUE
3,22,62,991.5,8.8,TRUE,TRUE
13.8,17,77,987.4,8.8,TRUE,TRUE
3,20,45,1004.3,14.7,TRUE,FALSE
0,15,46,1014.9,14.1,FALSE,FALSE
0,9,67,1015.7,12.3,FALSE,FALSE
0,7,69,1012.3,15.1,FALSE,TRUE
9.2,2,78,1004.9,18.9,TRUE,TRUE
15.4,13,60,1002.3,18.6,TRUE,TRUE
3.4,20,58,1009.3,15.4,TRUE,FALSE
0,26,31,1006.3,19.9,FALSE,FALSE
0,7,41,1009.5,16.8,FALSE,FALSE
0,13,29,1006.5,19.6,FALSE,FALSE
0,17,62,1018.3,14.7,FALSE,FALSE
0.4,2,82,1012.2,17.4,FALSE,FALSE
0,24,33,1007.6,20.9,FALSE,FALSE
0,6,62,1013.2,15.7,FALSE,FALSE
0,11,61,1010.1,18.1,FALSE,FALSE
0,15,59,1007.3,18.3,FALSE,FALSE
0,15,69,1012.8,15.9,FALSE,TRUE
4.6,2,91,1012.9,13.3,TRUE,TRUE
55.4,35,58,993.9,21.3,TRUE,FALSE
0,26,56,996.9,15,FALSE,FALSE
0,17,47,1007.1,15.2,FALSE,FALSE
0,2,64,1011.9,14.9,FALSE,FALSE
0,4,55,1011,18.8,FALSE,TRUE
7.8,9,73,1004.6,17.6,TRUE,FALSE
0.6,20,44,1005.9,15.2,FALSE,FALSE
0,11,53,1018.5,13.3,FALSE,FALSE
0,9,59,1020.5,14.7,FALSE,FALSE
15,9,81,1013.2,15.3,TRUE,FALSE
0,6,73,1013.8,17.2,FALSE,FALSE
0,4,77,1013.2,18.1,FALSE,FALSE
33,20,79,1007,20.1,TRUE,FALSE
0,26,50,1002.4,18.1,FALSE,FALSE
0,19,38,1002.8,17.3,FALSE,FALSE
0,26,37,1003.1,19.7,FALSE,FALSE
0,7,27,1010.2,16.3,FALSE,FALSE
0,15,63,1019.5,13.5,FALSE,FALSE
0,6,70,1016.5,17.3,FALSE,FALSE
0,6,53,1012.8,22.9,FALSE,FALSE
0,2,45,1012.1,20.2,FALSE,FALSE
0,4,40,1009.2,21.8,FALSE,FALSE
0,11,75,1011.5,17.7,FALSE,FALSE
0,13,60,1019,13.9,FALSE,FALSE
0,11,63,1015.2,13.9,FALSE,FALSE
0,6,66,1012,17.2,FALSE,TRUE
2,4,74,1014.9,19.6,TRUE,FALSE
0,6,68,1017.8,20.1,FALSE,FALSE
0,7,36,1014.6,27.1,FALSE,FALSE
0,24,27,1010.4,29.1,FALSE,FALSE
0,11,58,1011.5,19.4,FALSE,FALSE
0,19,37,1019.4,13.2,FALSE,FALSE
0,6,63,1020.6,14.2,FALSE,FALSE
0,4,55,1017.4,18.9,FALSE,FALSE
0,4,42,1013.9,25.1,FALSE,TRUE
21.2,4,71,1012,22.3,TRUE,FALSE
0,31,58,1008.1,22.7,FALSE,TRUE
18.6,24,78,1008.6,23.5,TRUE,TRUE
10.2,28,72,1004.3,24.2,TRUE,FALSE
0,13,75,1018.7,15.7,FALSE,FALSE
0,6,68,1019,20.2,FALSE,FALSE
0,6,79,1020.9,19.1,FALSE,FALSE
0,4,73,1017.5,23.1,FALSE,FALSE
0,4,47,1017.5,24.8,FALSE,FALSE
0,6,52,1017.3,23.5,FALSE,FALSE
0,2,63,1016.7,22.4,FALSE,FALSE
0,9,38,1016.1,25.8,FALSE,FALSE
0,6,70,1015.4,21.8,FALSE,FALSE
0.6,7,62,1010.9,23.6,FALSE,FALSE
0,6,73,1011.6,20.7,FALSE,FALSE
0,2,71,1008.8,23.2,FALSE,FALSE
0,6,43,1011,26.4,FALSE,FALSE
0,2,56,1013.1,26.7,FALSE,FALSE
0,17,74,1011.9,18.1,FALSE,FALSE
0,13,77,1011.3,14,FALSE,FALSE
0,20,52,1011.7,15.7,FALSE,FALSE
0,17,62,1017.4,14.3,FALSE,TRUE
4,19,68,1025.9,13.8,TRUE,FALSE
0,13,61,1023.4,15.1,FALSE,FALSE
1,11,84,1016.1,15,FALSE,FALSE
0.2,11,80,1018.9,15.1,FALSE,FALSE
0,13,59,1018.1,16.1,FALSE,FALSE
0,13,66,1013.2,17.5,FALSE,FALSE
0,6,75,1007.8,16.8,FALSE,FALSE
0,6,86,1011.5,16.1,FALSE,FALSE
0,7,71,1013.8,18.2,FALSE,FALSE
0,6,73,1015.3,19.4,FALSE,TRUE
1.2,6,79,1014.4,18.5,TRUE,FALSE
0,2,69,1016.3,16.5,FALSE,FALSE
0,13,58,1020,16.4,FALSE,FALSE
0,7,59,1017.7,17.2,FALSE,FALSE
0,6,69,1010.9,19.4,FALSE,FALSE
0,15,67,1016.4,19.1,FALSE,FALSE
0,2,76,1017.6,18.2,FALSE,FALSE
0,30,43,1010.7,16.6,FALSE,FALSE
0,24,42,1009.7,13.5,FALSE,FALSE
0,9,50,1013.1,10.7,FALSE,FALSE
0,9,71,1018.2,17.1,FALSE,FALSE
0,7,74,1022.5,15.8,FALSE,FALSE
0,6,73,1021.8,17.4,FALSE,FALSE
0,17,69,1024.1,17.1,FALSE,FALSE
0,7,75,1022.4,17.1,FALSE,FALSE
0,6,77,1018.4,19.2,FALSE,FALSE
0,6,91,1014.5,16.3,FALSE,TRUE
9.6,24,54,1011,13,TRUE,FALSE
0,6,53,1011.8,12.8,FALSE,FALSE
0,4,79,1018.6,12.7,FALSE,FALSE
0,7,53,1018.2,16,FALSE,FALSE
0,7,47,1019.1,15.4,FALSE,FALSE
0,2,82,1017.2,14.8,FALSE,FALSE
0,4,63,1017.8,17.3,FALSE,FALSE
0,4,49,1020,19.2,FALSE,FALSE
0,4,66,1021,16.7,FALSE,FALSE
0.6,6,79,1023.9,16.4,FALSE,FALSE
0,9,67,1024.7,15.5,FALSE,FALSE
0,7,78,1023.2,14.4,FALSE,FALSE
0,9,63,1025.3,14.9,FALSE,FALSE
0,15,74,1024.5,16.7,FALSE,FALSE
0.4,13,74,1024.4,17.3,FALSE,TRUE
1.2,9,91,1025.5,16.9,TRUE,FALSE
0,9,72,1021.8,19,FALSE,TRUE
17.8,7,78,1018.5,13.3,TRUE,FALSE
0,6,69,1020,15,FALSE,FALSE
0,6,67,1021,13.6,FALSE,FALSE
0,13,52,1026.9,11.4,FALSE,FALSE
0,4,65,1028,11.7,FALSE,FALSE
0,6,65,1025.5,15.1,FALSE,FALSE
0,4,85,1023.9,12.9,FALSE,FALSE
0.6,6,83,1026.6,13.2,FALSE,TRUE
6.2,4,87,1024.3,16,TRUE,FALSE
0,4,79,1024.4,13.1,FALSE,TRUE
26.6,6,94,1016.5,14.6,TRUE,FALSE
0.8,20,71,1011,15.6,FALSE,FALSE
0,2,64,1018.2,10,FALSE,FALSE
0,2,74,1022.6,11.9,FALSE,FALSE
0,20,62,1022.8,15.7,FALSE,FALSE
0,15,60,1023.1,13.4,FALSE,FALSE
0,17,62,1025.3,14.5,FALSE,FALSE
0,11,75,1026.4,13.7,FALSE,FALSE
0.2,11,69,1022.5,14,FALSE,FALSE
5.2,28,88,1003.9,12,TRUE,TRUE
10.6,19,60,1002.4,8.3,TRUE,TRUE
3,17,63,1012.4,8.9,TRUE,FALSE
0,24,74,1015.1,9.9,FALSE,FALSE
0,9,66,1022.1,7.8,FALSE,FALSE
0,4,99,1025.6,4.3,FALSE,FALSE
0,4,67,1027.2,8.3,FALSE,FALSE
0,6,79,1029.7,8.9,FALSE,FALSE
0,4,85,1030.2,7.8,FALSE,FALSE
0,6,72,1032.8,9.4,FALSE,FALSE
0,4,95,1029.6,6.6,FALSE,FALSE
0,7,66,1030,9.1,FALSE,FALSE
0,2,79,1026,7.4,FALSE,FALSE
0,11,70,1026.5,11,FALSE,FALSE
0,6,76,1027,6.4,FALSE,FALSE
0,2,81,1022.8,7.5,FALSE,FALSE
0,19,53,1013.6,11.3,FALSE,FALSE
0,28,56,1014.2,11.9,FALSE,TRUE
1.6,31,66,1009.4,12.7,TRUE,FALSE
0,7,78,1020.1,5.6,FALSE,FALSE
0,9,68,1027.3,7.1,FALSE,FALSE
0,4,85,1025.8,8.7,FALSE,FALSE
0,6,74,1025.1,11.8,FALSE,FALSE
0,13,71,1026.9,12.9,FALSE,FALSE
0.2,15,80,1027,12.3,FALSE,FALSE
0.4,9,71,1026.9,13.9,FALSE,FALSE
0,7,81,1028.9,12.3,FALSE,FALSE
0,6,79,1023.2,11.8,FALSE,FALSE
0,7,77,1023.1,8.3,FALSE,FALSE
0,15,72,1025.7,7.7,FALSE,FALSE
0,6,78,1030.6,7.6,FALSE,FALSE
0.2,13,86,1035.7,9.7,FALSE,FALSE
0,6,80,1031.9,10.6,FALSE,TRUE
1.6,9,89,1026.9,11.5,TRUE,TRUE
2.2,6,92,1017.3,10.5,TRUE,TRUE
1.2,2,100,1015.3,4.6,TRUE,FALSE
0.6,19,87,1008,8.9,FALSE,TRUE
2.6,24,76,1009.5,8.8,TRUE,FALSE
0.2,24,65,1010.7,6.6,FALSE,TRUE
2,20,53,1013,5.2,TRUE,FALSE
0.2,6,96,1025.3,0.7,FALSE,FALSE
0,6,96,1019.2,1.2,FALSE,FALSE
0.2,2,88,1014.6,2.9,FALSE,FALSE
0,15,74,1022.6,9.1,FALSE,FALSE
0,7,81,1030.5,6.6,FALSE,FALSE
0,6,84,1032.4,4.2,FALSE,FALSE
0,4,86,1032.6,6.1,FALSE,FALSE
0,4,88,1029.6,8,FALSE,TRUE
11,2,99,1025.1,10.2,TRUE,TRUE
2.2,6,100,1021.6,6.8,TRUE,FALSE
0.2,7,99,1022.1,4.9,FALSE,FALSE
1,9,97,1017.1,3.9,FALSE,FALSE
0.2,7,86,1015.1,6.6,FALSE,FALSE
0,4,82,1009.4,7.8,FALSE,TRUE
1.2,6,95,1007.5,8.4,TRUE,FALSE
0,19,87,1013.3,8.1,FALSE,FALSE
0,19,82,1012.8,11.4,FALSE,TRUE
9.8,30,76,1007.8,9.3,TRUE,FALSE
0.6,19,77,1009,7.8,FALSE,TRUE
3.4,28,68,1005.5,7.2,TRUE,FALSE
0,11,68,1014.4,6.7,FALSE,FALSE
0,4,61,1017.9,7.6,FALSE,FALSE
0,2,99,1022.4,-0.7,FALSE,FALSE
0.2,17,70,1027,4.4,FALSE,FALSE
0,9,85,1033.1,8.5,FALSE,FALSE
0,7,90,1030.9,7.2,FALSE,FALSE
0,6,90,1023.2,7.6,FALSE,FALSE
0,24,73,1013.1,10.3,FALSE,FALSE
0,20,67,1007.8,8,FALSE,FALSE
0,24,81,1006.8,6.5,FALSE,FALSE
0,6,94,1011.3,1.6,FALSE,FALSE
0,6,96,1014.7,0.5,FALSE,FALSE
0,19,66,1022.2,7.6,FALSE,FALSE
0,17,67,1022.9,8.1,FALSE,FALSE
0,26,63,1025,8.9,FALSE,FALSE
0,20,76,1011.9,13.1,FALSE,TRUE
7,20,82,1014.1,7.6,TRUE,TRUE
0.2,4,89,1027,1.7,FALSE,FALSE
0,6,86,1018.5,4.8,FALSE,TRUE
6.2,4,98,1018.2,1.7,TRUE,FALSE
0,20,71,1022.8,9,FALSE,FALSE
0,19,80,1025.6,8.6,FALSE,FALSE
0,7,98,1026.2,1.9,FALSE,FALSE
0,20,71,1020.8,10.2,FALSE,FALSE
0,19,54,1019.6,13.6,FALSE,FALSE
0,9,75,1019.7,13.5,FALSE,FALSE
0,6,85,1016.4,14.5,FALSE,FALSE
0,7,82,1010.5,18.3,FALSE,TRUE
13.2,13,92,1011.4,19.2,TRUE,FALSE
0,13,75,1014.2,22.2,FALSE,TRUE
21.8,17,90,1010.5,19.3,TRUE,TRUE
3.6,22,72,1013.4,16.6,TRUE,FALSE
0,20,55,1032.3,12.8,FALSE,FALSE
0,6,81,1036.5,13.7,FALSE,FALSE
0,9,71,1035.5,15,FALSE,FALSE
0,9,90,1031.1,13.6,FALSE,FALSE
0,7,83,1025.9,14,FALSE,FALSE
0,6,72,1024.4,14.8,FALSE,FALSE
0,6,77,1026.3,15,FALSE,FALSE
0,6,75,1026.9,16.4,FALSE,FALSE
0,4,74,1022.6,16.6,FALSE,FALSE
0,4,81,1019.1,16.9,FALSE,FALSE
0,11,78,1022,14.5,FALSE,FALSE
0,9,76,1023,16,FALSE,FALSE
0,2,88,1019.6,14.3,FALSE,FALSE
0,7,81,1019.2,17,FALSE,TRUE
1.4,2,88,1016,18.2,TRUE,TRUE
3.4,11,85,1019.7,17.6,TRUE,TRUE
35,6,76,1021.8,14.1,TRUE,FALSE
0,7,79,1020.7,11.5,FALSE,FALSE
0,4,89,1021.9,11.3,FALSE,FALSE
0.6,15,55,1024.3,14.4,FALSE,FALSE
0,7,69,1022.1,13.7,FALSE,FALSE
0,7,76,1020.9,14.9,FALSE,TRUE
1.4,7,86,1015.7,16.5,TRUE,FALSE
1,22,53,1014.9,18.6,FALSE,FALSE
0,7,65,1016.5,14.9,FALSE,FALSE
2.8,26,69,1008.7,16.4,TRUE,FALSE
0,20,50,1014.5,11.1,FALSE,FALSE
0,9,65,1022.6,11.1,FALSE,FALSE
0,4,67,1023.3,9.5,FALSE,FALSE
0,4,75,1023.4,11,FALSE,FALSE
0,7,76,1028.1,14.5,FALSE,FALSE
0,7,73,1029.2,15,FALSE,FALSE
0,7,73,1028.4,16.2,FALSE,FALSE
0,6,86,1027.5,14.8,FALSE,FALSE
0,4,79,1026.2,17.7,FALSE,FALSE
0,2,78,1024.3,15.3,FALSE,FALSE
0,4,74,1024.6,15.4,FALSE,FALSE
0.2,13,91,1015.6,15.8,FALSE,TRUE
13.2,19,71,1013.9,13.8,TRUE,FALSE
0.2,9,68,1026.1,9.5,FALSE,FALSE
0,20,71,1020.6,11.9,FALSE,FALSE
0,24,61,1020,13.9,FALSE,FALSE
0,6,77,1026.6,9.2,FALSE,FALSE
0,2,77,1029.2,12.4,FALSE,FALSE
0,6,87,1026.8,8.6,FALSE,FALSE
0,6,81,1030.1,10.9,FALSE,FALSE
0.6,4,83,1021.9,14.2,FALSE,TRUE
19.6,22,78,1014.2,9.4,TRUE,FALSE
0.4,19,69,1021.3,9.6,FALSE,FALSE
0,2,89,1024.1,6,FALSE,FALSE
0,6,85,1024.3,7.5,FALSE,FALSE
0,4,87,1023.7,8.8,FALSE,FALSE
0,19,61,1012.4,12.5,FALSE,FALSE
0,6,68,1020.1,5.6,FALSE,FALSE
0,4,75,1021.4,4.5,FALSE,FALSE
0,6,78,1020.4,6.3,FALSE,FALSE
0,2,93,1022.7,5.1,FALSE,FALSE
0,9,88,1021.8,7.7,FALSE,FALSE
0,6,82,1020.9,7.5,FALSE,FALSE
0,6,84,1024.4,6.1,FALSE,FALSE
0,6,79,1022.9,7,FALSE,FALSE
0,6,79,1023.6,7.2,FALSE,FALSE
0,7,69,1024.9,7.4,FALSE,FALSE
0,6,84,1020.4,7.7,FALSE,FALSE
0.6,2,94,1011.6,11,FALSE,TRUE
11.2,11,92,1009.2,10.8,TRUE,FALSE
0.8,9,82,1020.9,10.1,FALSE,FALSE
0,2,87,1021.8,10.1,FALSE,TRUE
8.4,9,92,1008.9,10.8,TRUE,TRUE
20.8,13,96,1003.6,9.3,TRUE,TRUE
17,24,68,1014.2,11.5,TRUE,FALSE
0,6,87,1022,6.6,FALSE,FALSE
0,7,87,1023.3,6.6,FALSE,FALSE
0,9,76,1027.8,9.6,FALSE,FALSE
0,6,86,1024,11.3,FALSE,FALSE
0,7,89,1019,4,FALSE,FALSE
0,4,79,1026.8,5.4,FALSE,FALSE
0,20,74,1012.7,5.8,FALSE,FALSE
0,13,64,1018.6,6.6,FALSE,FALSE
5.6,20,75,1018,7,TRUE,FALSE
0,26,79,1019.8,8.4,FALSE,FALSE
0,7,88,1027.6,5.3,FALSE,FALSE
0,6,87,1035.2,6.8,FALSE,FALSE
0,9,86,1039.3,6.9,FALSE,FALSE
0,11,87,1039.5,8.9,FALSE,TRUE
1.2,6,92,1032,10.2,TRUE,FALSE
7.4,20,81,1018.5,10,TRUE,FALSE
0,6,79,1023.1,4.1,FALSE,FALSE
0,13,72,1020.8,3.5,FALSE,FALSE
0,6,99,1025.5,3.1,FALSE,FALSE
0,2,97,1028,0,FALSE,TRUE
6.2,4,100,1028.6,1,TRUE,FALSE
0.4,2,95,1029.2,5.7,FALSE,FALSE
0,26,94,1021.4,10.6,FALSE,FALSE
0,2,90,1025.5,3.1,FALSE,FALSE
39,31,77,1008.6,7.9,TRUE,TRUE
8.2,13,70,1018.1,6.4,TRUE,FALSE
0.2,2,99,1028.4,-0.7,FALSE,FALSE
0,4,89,1019.2,5.5,FALSE,FALSE
0.6,4,83,1024.3,3,FALSE,FALSE
0,6,87,1031.7,7,FALSE,FALSE
0.2,9,89,1036.2,3.6,FALSE,FALSE
0,6,86,1037.6,4.4,FALSE,FALSE
4,11,95,1020.3,10.2,TRUE,FALSE
0.4,11,92,1018,9.3,FALSE,FALSE
0.8,15,89,1013.3,11.1,FALSE,FALSE
0,30,68,1019,9.5,FALSE,TRUE
6.6,22,80,1016.6,4.7,TRUE,FALSE
0,30,69,1021.6,9.5,FALSE,FALSE
0,17,81,1018.5,6.6,FALSE,FALSE
0,20,46,1017.8,7.2,FALSE,FALSE
0,2,78,1022.2,3.3,FALSE,FALSE
0,4,77,1024.1,3.9,FALSE,TRUE
10.2,4,90,1017.7,9.9,TRUE,TRUE
12,28,87,1008.4,6.7,TRUE,TRUE
13.2,24,77,1003.5,7.2,TRUE,FALSE
0.2,6,78,1014.4,5.8,FALSE,FALSE
0,20,74,1015.5,7.4,FALSE,FALSE
1,28,82,1005.8,9.5,FALSE,TRUE
1.8,31,76,1012.9,7.2,TRUE,FALSE
0.4,13,66,1022.8,4.5,FALSE,FALSE
16.6,33,84,1008.7,10.6,TRUE,FALSE
0.2,20,46,1013.3,7.3,FALSE,FALSE
0,15,67,1016.9,7,FALSE,FALSE
0,7,84,1024.4,4.4,FALSE,FALSE
0,7,74,1017.2,7.6,FALSE,FALSE
0.2,22,77,1013.4,8.1,FALSE,FALSE
0,19,53,1009.4,6.1,FALSE,TRUE
3.8,24,83,1002.7,4.6,TRUE,FALSE
0,24,80,1007.4,7.5,FALSE,FALSE
0,6,80,1023.1,5.4,FALSE,FALSE
0,6,74,1029.8,7.6,FALSE,FALSE
0,4,71,1028,8.6,FALSE,FALSE
0,4,100,1025.6,4.3,FALSE,FALSE
0,31,55,1016.5,13.4,FALSE,FALSE
0,6,75,1016.9,11.9,FALSE,FALSE
0,7,66,1026.5,8.8,FALSE,TRUE
23,9,94,1011.5,12.8,TRUE,TRUE
24.2,35,80,1011,9.5,TRUE,FALSE
0.2,19,68,1019.2,9.5,FALSE,FALSE
0,9,64,1024.8,7.2,FALSE,FALSE
0,6,67,1027.9,7.2,FALSE,FALSE
0,6,80,1017.1,8.8,FALSE,TRUE
4.8,19,69,1004.5,13.7,TRUE,TRUE
1.2,9,49,1018.1,10.6,TRUE,FALSE
0,2,82,1022.4,7.3,FALSE,FALSE
0.4,20,56,1016.1,13.3,FALSE,FALSE
0,6,80,1017.1,10.1,FALSE,TRUE
9.4,7,80,1012.2,11.7,TRUE,FALSE
0,13,56,1015.2,10.1,FALSE,FALSE
0,11,54,1021.5,7.4,FALSE,FALSE
0,13,67,1019,9.2,FALSE,FALSE
0,4,93,1023.2,5.5,FALSE,FALSE
0,6,77,1026,9.7,FALSE,FALSE
0,4,78,1024.8,10.7,FALSE,FALSE
0,11,79,1024.7,11.6,FALSE,FALSE
0,6,92,1023.1,9.1,FALSE,FALSE
0,17,74,1018.6,11.6,FALSE,FALSE
0,17,50,1014,16.6,FALSE,FALSE
0,39,48,1012.8,13.3,FALSE,FALSE
0,13,38,1018.2,10,FALSE,FALSE
0.6,6,57,1025.3,7.9,FALSE,FALSE
0,6,67,1027.6,9.6,FALSE,FALSE
0,9,68,1029.8,13.8,FALSE,TRUE
3,19,73,1030.5,13.3,TRUE,FALSE
0,11,80,1027,13.8,FALSE,FALSE
0.4,2,83,1023.1,14,FALSE,FALSE
0.4,2,76,1022.9,15.4,FALSE,TRUE
3.4,24,78,1016.2,13.8,TRUE,FALSE
0,7,74,1026.1,12.3,FALSE,FALSE
0,13,69,1032,13.7,FALSE,FALSE
0,7,79,1034.1,12.2,FALSE,FALSE
0,6,77,1029.5,13.5,FALSE,TRUE
38.6,22,72,1012.9,15.6,TRUE,TRUE
14.6,31,93,995.2,16.7,TRUE,TRUE
0,26,60,1012.8,9.5,FALSE,FALSE
0,19,56,1018.4,11.6,FALSE,FALSE
0,4,73,1025,9.8,FALSE,FALSE
0,7,73,1028.5,11.4,FALSE,FALSE
